CAMPAÑA;STATUS;OP;OC;BUYER;SUPPLIER;CATEGORY;PRODUCTO;PROYECT;FACT;QTY;UM;CUR;AMOUNT;PAYMENT TERM;INCOTERM;MODE;TYPE;POL;POD;QTY CTNR;TYPE CTNR;BULKS;CARGO READY;ASSIGMENT DATE;FFW;NAVIERA / AEROLINEA;BOOKING;CNTR NR;PICK UP DATE;STACKING;ETD 1;ETD 2;ATD;WEEK ATD;B/L- AWB;NAVE;ETA 1;ETA 2;ATA;WEEK ATA;INSURANCE HPER;INSURANCE POLICY;INSURANCE POLICY DATE;DEPOT;AG. ADUANA;Orden;FECHA IE;FECHA NUM DAM;DAM;CANAL;FECHA DESCARGA;FECHA TARJA;FECHA LEVANTE;FECHA INSPECCION SENASA;FECHA LIBERACION SENASA;FECHA VCTO SOBRESTADIA;TRANSP LIMA (T1);FECHA RETIRO (T1);GR T1 ;TRANSP TRUX (T2);FECHA ENTREGA BASE T2 (T1);FECHA GATE IN (T1);PUNTO DE LLEGADA;FECHA INICIO DE VIAJE  (T2);FECHA FIN DE VIAJE (T2);WEEK TRUX ;GR T2 ;GR HORTIFRUT;FECHA ENVIO ARCHIV;NRO CAJA ARCHIVO;COURIER PARA ENVÍO DE DOCS;NRO DE TRACKING DOCS ;OBSERVACIONES HORTIFRUT;CARGO PRODUCE OBSERVACIONES
2021-2022;LIQUIDADA;21-155-HPER;4700002160;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00463;7,200;UN;USD;35,844.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;MSC;;FCIU8133859;NA;;28/09/2021;28/09/2021;28/09/2021;39;MEDUC0694702;MSC BRANKA NX146A;2/12/2021;30/12/2021;31/12/2021;52;NO;NA;NA;IMUPESA;AVM;1003;20/12/2021;28/12/2021;118-2021-10-503004-01-0-01;Verde;1/01/2022;2/01/2022;30/12/2021;5/01/2022;5/01/2022;;SLI;6/01/2022;;JOSELITO;7/01/2022;7/01/2022;FUNDO ARMONIA;14/01/2022;15/01/2022;2;;;28/03/2022;2021-1;UPS;1Z48V0570491828358;;Cargada en CP -  [21-155-HPER // 4700002160 // FCIU8133859]
2021-2022;LIQUIDADA;21-155-HPER;4700002160;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00463;7,200;UN;USD;35,844.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;MSC;;PGTU9134362;NA;;28/09/2021;28/09/2021;28/09/2021;39;MEDUC0694702;MSC BRANKA NX146A;2/12/2021;30/12/2021;31/12/2021;52;NO;NA;NA;IMUPESA;AVM;1003;20/12/2021;28/12/2021;118-2021-10-503004-01-0-01;Verde;1/01/2022;2/01/2022;30/12/2021;5/01/2022;5/01/2022;;SLI;6/01/2022;;JOSELITO;8/01/2022;8/01/2022;FUNDO ARMONIA;25/01/2022;26/01/2022;4;;;28/03/2022;2021-1;UPS;1Z48V0570491828358;;Cargada en CP -  [21-155-HPER // 4700002160 // PGTU9134362]
2021-2022;LIQUIDADA;21-156-HPER;4700002161;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00464;7,200;UN;USD;21,372.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;MSC;;MEDU7244568;NA;;28/09/2021;28/09/2021;28/09/2021;39;MEDUC0694389;MSC BRANKA NX146A;2/12/2021;30/12/2021;31/12/2021;52;NO;NA;NA;IMUPESA;AVM;1002;20/12/2021;28/12/2021;118-2021-10-502826-01-7-01;Verde;1/01/2022;2/01/2022;30/12/2021;5/01/2022;5/01/2022;;SLI;6/01/2022;;JOSELITO;7/01/2022;7/01/2022;FUNDO ARMONIA;12/01/2022;13/01/2022;2;;;28/03/2022;2021-1;UPS;1Z48V0570491828358;;Cargada en CP -  [21-156-HPER // 4700002161 // MEDU7244568]
2021-2022;LIQUIDADA;21-157-HPER;4700002169;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/150;5,100;UN;USD;24,395.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;MSC;;MEDU8966518;NA;;1/10/2021;1/10/2021;5/10/2021;40;MEDUC0699602;CAPE KORTIA NX150A;6/12/2021;13/01/2022;14/01/2022;2;NO;#¡REF!;#¡REF!;IMUPESA;AVM;24;6/01/2022;14/01/2022;118-2021-10-015158-01-7-00;Verde;14/01/2022;16/01/2022;5/02/2022;18/01/2022;18/01/2022;;AVM;8/02/2021;;RVC;19/01/2022;19/01/2022;FUNDO ARMONIA;20/01/2022;21/01/2022;3;0025-000674;014-0001856;24/05/2022;2021-3;DHL;6392678552;;Cargada en CP - [21-157-HPER // 4700002169 // MEDU8966518]
2021-2022;LIQUIDADA;21-157-HPER;4700002169;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/150;5,100;UN;USD;24,395.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;MSC;;TCNU1319195;NA;;1/10/2021;1/10/2021;5/10/2021;40;MEDUC0699602;CAPE KORTIA NX150A;6/12/2021;13/01/2022;14/01/2022;2;NO;#¡REF!;#¡REF!;IMUPESA;AVM;24;6/01/2022;14/01/2022;118-2021-10-015158-01-7-00;Verde;14/01/2022;16/01/2022;5/02/2022;18/01/2022;18/01/2022;;AVM;8/02/2021;;RVC;20/01/2022;20/01/2022;FUNDO ARMONIA;2/02/2022;3/02/2022;5;;;24/05/2022;2021-3;DHL;6392678552;;Cargada en CP - [21-157-HPER // 4700002169 // TCNU1319195]
2021-2022;LIQUIDADA;21-158-HPER;4700002170;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/153;5,100;UN;USD;24,395.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;MSC;;CARU5250891;NA;;9/10/2021;9/10/2021;9/10/2021;40;MEDUC0702851;MSC SASHA NX147A;14/12/2021;24/12/2021;25/12/2021;51;NO;NA;NA;IMUPESA;AVM;1127;13/12/2021;22/12/2021;118-2021-10-495022-01-2-00;Verde;26/12/2021;27/12/2021;28/12/2021;29/12/2021;8/01/2022;;AVM;5/01/2022;;RVC;5/01/2022;5/01/2022;FUNDO ARMONIA;5/01/2022;6/01/2022;1;;;28/03/2022;2021-1;DHL;1621605355;;Cargada en CP -  [21-158-HPER // 4700002170 // CARU5250891]
2021-2022;LIQUIDADA;21-158-HPER;4700002170;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/153;5,100;UN;USD;24,395.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;MSC;;CAIU9589866;NA;;9/10/2021;9/10/2021;9/10/2021;40;MEDUC0702851;MSC SASHA NX147A;14/12/2021;24/12/2021;25/12/2021;51;NO;NA;NA;IMUPESA;AVM;1127;13/12/2021;22/12/2021;"	 118-2021-10-495022-01-2-00";Verde;26/12/2021;27/12/2021;28/12/2021;29/12/2021;8/01/2022;;AVM;5/01/2022;;RVC;5/01/2022;5/01/2022;FUNDO ARMONIA;5/01/2022;6/01/2022;1;;;28/03/2022;2021-1;DHL;1621605355;;Cargada en CP -  [21-158-HPER // 4700002170 // CAIU9589866]
2021-2022;LIQUIDADA;21-158-HPER;4700002170;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/153;5,100;UN;USD;24,395.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;MSC;;CAIU7226218;NA;;9/10/2021;9/10/2021;9/10/2021;40;MEDUC0702851;MSC SASHA NX147A;14/12/2021;24/12/2021;25/12/2021;51;NO;NA;NA;IMUPESA;AVM;1127;13/12/2021;22/12/2021;"	 118-2021-10-495022-01-2-00";Verde;26/12/2021;27/12/2021;28/12/2021;29/12/2021;8/01/2022;;AVM;5/01/2022;;RVC;5/01/2022;5/01/2022;FUNDO ARMONIA;5/01/2022;6/01/2022;1;;;28/03/2022;2021-1;DHL;1621605355;;Cargada en CP -  [21-158-HPER // 4700002170 // CAIU7226218]
2021-2022;LIQUIDADA;21-159-HPER;4700002156;OMAR;HORTIFRUT CHILE SA;PLANTAS;ROCIO;-;11635;156,000;UN;USD;452,263.00;90;CFR;AIR;AIR;SANTIAGO;LIMA;-;-;5;;NA;DIRECTO;LATAM;;-;NA;;11/10/2021;11/10/2021;11/10/2021;41;045-45808965;LA530/11;11/10/2021;11/10/2021;11/10/2021;41;SI;21-159-HPER;11/10/2021;TALMA;AVM;922;11/10/2021;12/10/2021;235-2021-10-153329-01-4-01;Verde;11/10/2021;11/10/2021;11/10/2021;13/10/2021;13/10/2021;NA;RVC;14/10/2021;;RVC;NA;NA;VIVERO ILUSION;14/10/2021;15/10/2021;41;;;28/03/2022;2021-1;;-;;No cargada por medio de transporte AIRE
2021-2022;LIQUIDADA;21-160-HPER;4700002115;JOSE;SPRAYX ;EQP & INST;DROPSCOPE WIRELESS SOFTWARE;-;SX20210924_HORTIFRUT_SW;1;UN;USD;480.00;0;DAP;AIR;AIR;VIRACOPOS;LIMA;-;-;1;24/09/2021;NA;DHL;DHL;4166786492;-;6/10/2021;6/10/2021;7/10/2021;7/10/2021;7/10/2021;40;4166786492;-;11/10/2021;11/10/2021;11/10/2021;41;NO;-;NA;DHL;DHL;NA;NA;10/10/2021;235-2021-28-00869552-10-4-00;Verde;11/10/2021;11/10/2021;11/10/2021;NA;NA;NA;DHL;11/11/2021;;DHL;NA;NA;PACKING SALAVERRY;11/11/2021;12/11/2021;45;;;28/03/2022;2021-1;;-;;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-155-HPER // 4700002160 // TCNU4725557]
2021-2022;LIQUIDADA;21-160-HPER;4700002115;JOSE;SPRAYX ;EQP & INST;DROPSCOPE WIRELESS DIGITAL MICROSCOPE;-;SX20210924_HORTIFRUT_HW;1;UN;USD;335.00;0;DAP;AIR;AIR;VIRACOPOS;LIMA;-;-;1;24/09/2021;NA;DHL;DHL;4166786492;-;6/10/2021;6/10/2021;7/10/2021;7/10/2021;7/10/2021;40;4166786492;-;11/10/2021;11/10/2021;11/10/2021;41;NO;-;NA;DHL;DHL;NA;NA;10/10/2021;235-2021-28-00869552-10-4-00;Verde;11/10/2021;11/10/2021;11/10/2021;NA;NA;NA;DHL;11/11/2021;;DHL;NA;NA;PACKING SALAVERRY;11/11/2021;12/11/2021;45;;;28/03/2022;2021-1;;-;;Cargada en CP - DOCUMENTACIÓN CARGADA. FALTA PROFORMA SLI [21-155-HPER // 4700002160 // FCIU8133859]
2021-2022;LIQUIDADA;21-161-HPER;4700002162;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00475;7,200;UN;USD;21,452.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;MSC;;FSCU9143110;NA;;5/10/2021;5/10/2021;5/10/2021;40;MEDUC0698703;CAPE KORTIA NX150A;6/12/2021;13/01/2022;14/01/2022;2;NO;#¡REF!;#¡REF!;IMUPESA;AVM;23;6/01/2022;12/01/2022;118-2021-10-011641-01-5-00;Verde;14/01/2022;16/01/2022;20/01/2022;18/01/2022;18/01/2022;;AVM;28/01/2022;;AGERSA;20/01/2022;20/01/2022;FUNDO ARMONIA;30/01/2022;31/01/2022;5;;;28/03/2022;2021-2;UPS;1Z48V0570491828358;;Cargada en CP -  [21-161-HPER // 4700002162 // FSCU9143110]
2021-2022;LIQUIDADA;21-161-HPER;4700002162;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00475;7,200;UN;USD;21,452.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;MSC;;FDCU0088877;NA;;5/10/2021;5/10/2021;5/10/2021;40;MEDUC0698703;CAPE KORTIA NX150A;6/12/2021;13/01/2022;14/01/2022;2;NO;#¡REF!;#¡REF!;IMUPESA;AVM;23;6/01/2022;12/01/2022;118-2021-10-011641-01-5-00;Verde;14/01/2022;16/01/2022;20/01/2022;18/01/2022;18/01/2022;;AVM;28/01/2022;;AGERSA;20/01/2022;20/01/2022;FUNDO ARMONIA;31/01/2022;1/02/2022;5;;;28/03/2022;2021-2;UPS;1Z48V0570491828358;;Cargada en CP -  [21-161-HPER // 4700002162 // FSCU9143110]
2021-2022;LIQUIDADA;21-162-HPER;4700002163;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00476;7,200;UN;USD;21,452.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;MSC;;SEGU6115027;NA;;9/10/2021;9/10/2021;8/10/2021;40;MEDUC0702703;MSC SASHA NX147A;9/12/2021;24/12/2021;25/12/2021;51;NO;NA;NA;IMUPESA;AVM;1052;13/12/2021;22/12/2021;118-2021-10-494715-01-4-00;Verde;26/12/2021;27/12/2021;25/12/2021;30/12/2021;30/12/2021;;AVM;3/01/2022;;RVC;3/01/2022;3/01/2022;FUNDO ARMONIA;3/01/2022;4/01/2022;1;;;28/03/2022;2021-2;UPS;1Z48V0570493824456;;Cargada en CP -  [21-162-HPER // 4700002163 // SEGU6115027]
2021-2022;LIQUIDADA;21-162-HPER;4700002163;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00476;7,200;UN;USD;21,452.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;MSC;;MEDU8918783;NA;;9/10/2021;9/10/2021;8/10/2021;40;MEDUC0702703;MSC SASHA NX147A;9/12/2021;24/12/2021;25/12/2021;51;NO;NA;NA;IMUPESA;AVM;1052;13/12/2021;22/12/2021;118-2021-10-494715-01-4-00;Verde;26/12/2021;27/12/2021;25/12/2021;30/12/2021;30/12/2021;;AVM;3/01/2022;;RVC;3/01/2022;3/01/2022;FUNDO ARMONIA;3/01/2022;4/01/2022;1;;;28/03/2022;2021-2;UPS;1Z48V0570493824456;;Cargada en CP -  [21-162-HPER // 4700002163 // MEDU8918783]
2021-2022;LIQUIDADA;21-162-HPER;4700002163;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00476;7,200;UN;USD;21,452.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;MSC;;CAAU5888911;NA;;9/10/2021;9/10/2021;8/10/2021;40;MEDUC0702703;MSC SASHA NX147A;9/12/2021;24/12/2021;25/12/2021;51;NO;NA;NA;IMUPESA;AVM;1052;13/12/2021;22/12/2021;118-2021-10-494715-01-4-00;Verde;26/12/2021;27/12/2021;25/12/2021;30/12/2021;30/12/2021;;AVM;3/01/2022;;RVC;3/01/2022;3/01/2022;FUNDO ARMONIA;3/01/2022;4/01/2022;1;;;28/03/2022;2021-2;UPS;1Z48V0570493824456;;Cargada en CP -  [21-162-HPER // 4700002163 // CAAU5888911]
2021-2022;LIQUIDADA;21-163-HPER;4700002164;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00479;7,200;UN;USD;21,452.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;MSC;;CAIU7607256;NA;;15/10/2021;15/10/2021;15/10/2021;41;MEDUC0705367;MSC JEONGMIN NX145A;15/12/2021;18/12/2021;16/12/2021;50;NO;NA;NA;IMUPESA;AVM;1053;7/12/2021;14/12/2021;118-2021-10-482195-01-0-00;Verde;17/12/2021;18/12/2021;16/12/2021;21/12/2021;21/12/2021;;AVM;22/12/2021;;JOSELITO;NA;22/12/2021;FUNDO ARMONIA;26/12/2021;27/12/2021;52;;;28/03/2022;2021-2;UPS;1Z48V0570493824456;;Cargada en CP -  [21-163-HPER // 4700002164 // CAIU7607256]
2021-2022;LIQUIDADA;21-163-HPER;4700002164;RENE;PROJAR;SUSTRATOS;EASY PLANTER 27L;RV11;FX21-00479;7,200;UN;USD;21,452.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;24;;NA;DIRECTO;MSC;;MSMU7597933;NA;;15/10/2021;15/10/2021;15/10/2021;41;MEDUC0705367;MSC JEONGMIN NX145A;15/12/2021;18/12/2021;16/12/2021;50;NO;NA;NA;IMUPESA;AVM;1053;7/12/2021;14/12/2021;118-2021-10-482195-01-0-00;Verde;17/12/2021;18/12/2021;16/12/2021;21/12/2021;21/12/2021;;AVM;22/12/2021;;JOSELITO;NA;22/12/2021;FUNDO ARMONIA;26/12/2021;27/12/2021;52;;;28/03/2022;2021-2;UPS;1Z48V0570493824456;;Cargada en CP -  [21-163-HPER // 4700002164 // MSMU7597933]
2021-2022;LIQUIDADA;21-164-HPER;4700002011;RENE;FASTIK ;E & E;"FILM PET/NO PRINT/PEELABLE
/PUNNET 11OZ
11OZ 5X7";-;81594-87312;248,600;UN;USD;10,993.09;30;EXW;AIR;AIR;MIAMI;LIMA;-;-;1;25/09/2021;25/09/2021;CH ROBINSON;AIR CANADA;;NA;25/09/2021;;25/09/2021;25/09/2021;25/09/2021;38;369803060MTR;8092/25;29/09/2021;28/09/2021;2/10/2021;39;SI;21-134-HPER;27/09/2021;SHOHIN;AVM;923;27/09/2021;12/10/2021;235-2021-10-153639-01-3-00;Verde;7/10/2021;7/10/2021;12/10/2021;NA;NA;NA;AVM;14/10/2021;;AGERSA;NA;NA;PACKING SALAVERRY;14/10/2021;15/10/2021;41;;;28/03/2022;2021-2;;-;;No cargada por medio de transporte AIRE (23/12) [21-224-HPER]
2021-2022;LIQUIDADA;21-165-HPER;4700002236;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/157A;5,100;UN;USD;32,445.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;COSCO;6315431810;OOLU9813930;NA;;25/09/2021;25/09/2021;25/09/2021;38;CMB/CAL/00027;HENG HUI 6 005E;19/12/2021;12/02/2022;12/02/2022;6;NO;#¡REF!;#¡REF!;TPP;AVM;1186-11;29/12/2021;12/02/2022;118-2022-10-056680-01-5-01;Verde;13/02/2022;14/02/2022;12/02/2022;18/02/2022;18/02/2022;27/02/2022;AVM;2/03/2022;001-0110820;TRANSPESA;2/03/2022;2/03/2022;FUNDO ARMONIA;14/03/2022;15/03/2022;11;0004-239008;014-0001962;28/03/2022;2021-2;DHL;1621605355;;Cargada en CP - [21-165-HPER // 4700002236 // OOLU9813930]
2021-2022;LIQUIDADA;21-165-HPER;4700002236;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/157A;5,100;UN;USD;32,445.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;COSCO;6315431810;WBPU7010290;NA;;25/09/2021;25/09/2021;25/09/2021;38;CMB/CAL/00027;HENG HUI 6 005E;19/12/2021;12/02/2022;12/02/2022;6;NO;#¡REF!;#¡REF!;TPP;AVM;1186-11;29/12/2021;12/02/2022;118-2022-10-056680-01-5-01;Verde;13/02/2022;14/02/2022;12/02/2022;18/02/2022;18/02/2022;27/02/2022;AVM;2/03/2022;001-0110821;TRANSPESA;2/03/2022;2/03/2022;FUNDO ARMONIA;10/03/2022;11/03/2022;10;0013-002792;014-0001953;28/03/2022;2021-2;DHL;1621605355;;Cargada en CP - [21-165-HPER // 4700002236 // WBPU7010290]
2021-2022;LIQUIDADA;21-165-HPER;4700002236;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/157A;5,100;UN;USD;32,445.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;COSCO;6315431810;TGCU5054077;NA;;14/10/2021;14/10/2021;14/10/2021;41;CMB/CAL/00027;HENG HUI 6 005E;19/12/2021;12/02/2022;12/02/2022;6;NO;#¡REF!;#¡REF!;TPP;AVM;1186-11;29/12/2021;12/02/2022;118-2022-10-056680-01-5-01;Verde;13/02/2022;14/02/2022;12/02/2022;18/02/2022;18/02/2022;27/02/2022;AVM;2/03/2022;001-0110819;TRANSPESA;2/03/2022;2/03/2022;FUNDO ARMONIA;14/03/2022;15/03/2022;11;0004-239247;014-0001963;28/03/2022;2021-2;DHL;1621605355;;Cargada en CP - [21-165-HPER // 4700002236 // TGCU5054077]
2021-2022;LIQUIDADA;21-166-HPER;4700002237;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/157B;5,100;UN;USD;32,445.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;COSCO;6315431810;TCKU7876275;NA;;14/10/2021;14/10/2021;14/10/2021;41;CMB/CAL/00026;HENG HUI 6 005E;19/12/2021;12/02/2022;12/02/2022;6;NO;#¡REF!;#¡REF!;TPP;AVM;1185-10;29/12/2021;12/02/2022;118-2022-10-056652-01-1-00;Verde;13/02/2022;14/02/2022;12/02/2022;18/02/2022;18/02/2022;27/02/2022;AVM;1/03/2022;001-0110817;TRANSPESA;1/03/2022;1/03/2022;FUNDO ARMONIA;13/03/2022;14/03/2022;11;0008-004144;014-0001957;24/05/2022;2021-3;DHL;1621605355;;Cargada en CP - [21-166-HPER // 4700002237 // TCKU7876275]
2021-2022;LIQUIDADA;21-166-HPER;4700002237;RENE;VERITAS;SUSTRATOS;"5KG NAKED BRICKS-BLUEBERRY
BLEND";RV11;202122/157B;5,100;UN;USD;32,445.00;20% AP;CIF;SEA;FCL/FCL;COLOMBO;CALLAO;1;40HC;20;;NA;DIRECTO;COSCO;6315431810;CSNU6449431;NA;;14/10/2021;14/10/2021;14/10/2021;41;CMB/CAL/00026;HENG HUI 6 005E;19/12/2021;12/02/2022;12/02/2022;6;NO;#¡REF!;#¡REF!;TPP;AVM;1185-10;29/12/2021;12/02/2022;118-2022-10-056652-01-1-00;Verde;13/02/2022;14/02/2022;12/02/2022;18/02/2022;18/02/2022;27/02/2022;AVM;1/03/2022;001-0110818;TRANSPESA;1/03/2022;1/03/2022;FUNDO ARMONIA;13/03/2022;14/03/2022;11;0009-000193;014-0001956;24/05/2022;2021-3;DHL;1621605355;;Cargada en CP - [21-166-HPER // 4700002237 // CSNU6449431]
2021-2022;LIQUIDADA;21-167-HPER;4700001978;GERMAN;BBC TECHNOLOGIES;SPAREPARTS;RPTOS VARIOS;-;AD-1321000066;18;UN;USD;18,277.82;0;DAP;AIR;AIR;ALEMANIA;LIMA;-;-;;;NA;DHL;DHL;;-;NA;;14/09/2021;14/09/2021;14/09/2021;37;1672397510;-;20/09/2021;20/09/2021;20/09/2021;38;NO;;;DHL;DHL;;;30/12/2021;235-2021-10-198353-01-1-00;Verde;20/09/2021;21/09/2021;04/01/2022 ;;;27/02/2022;;04/01/2022 ;;DHL;NA;NA;PLANTA SALVERRY;18/01/2022;19/01/2022;3;;;28/03/2022;2021-2;;-;;No cargada por medio de transporte AIRE (28/01) [21-167-HPER // 4700001978]
2021-2022;LIQUIDADA;21-168-HPER;4700002044;GERMAN;A&B PACKING EQUIPMENT, INC.;SPAREPARTS;REPUESTOS PARA MAQUINA PESADORA ;-;45401;745;UN;USD;2,643.41;0;EXW;AIR;AIR;MIAMI;LIMA;-;-;1;15/10/2021;19/10/2021;AIRSEALOG;AIRMAX;;-;29/10/2021;;31/10/2021;31/10/2021;31/10/2021;43;17EAMIA3577;NC-860;31/10/2021;31/10/2021;31/10/2021;43;SI;21-168-HPER;28/10/2021;SHOHIN;AVM;983;29/10/2021;3/11/2021;235-2021-10-165614-01-0-00;Verde;;;3/11/2021;NA;NA;27/02/2022;AVM;4/11/2021;;AGERSA;NA;NA;PLANTA SALVERRY;5/11/2021;6/11/2021;44;;;28/03/2022;2021-2;;-;;Cargada en CP - DOCUMENTACIÓN SUBIDA. FALTA PERMISO Y CERTIFICADO FITOSANITARIO [21-142-HPER // 4700002116 // MEDU4850704]
2021-2022;LIQUIDADA;21-169-HPER;4700002139;RENE;CARTA GRAFICA S.L. - QUALIBIO;E & E;PUNNET CELULOSA EC 2843 Base;CENCOSUD;A-0879;43,200;UN;EUR;2,808.00;0;EXW;AIR;AIR;BARCELONA;LIMA;-;-;3;15/10/2021;18/10/2021;ULOG;KLM;;-;27/10/2021;;30/10/2021;30/10/2021;30/10/2021;43;074-48796790;KL743;2/11/2021;2/11/2021;2/11/2021;44;SI;21-169-HPER;29/10/2021;TALMA;AVM;995;2/11/2021;9/11/2021;235-2021-10-169065-01-1-00;Verde;2/11/2021;2/11/2021;9/11/2021;NA;NA;NA;AVM;10/11/2021;001-0108373;AGERSA;10/11/2021;NA;PACKING CHAO;23/11/2021;24/11/2021;47;0014-002816;014-0001802;28/03/2022;2021-2;;-;;No cargada por medio de transporte AIRE (28/02) [21-169-HPER // 4700002139]
2021-2022;LIQUIDADA;21-169-HPER;4700002139;RENE;CARTA GRAFICA S.L. - QUALIBIO;E & E;TAPA PUNNET CELULOSA EC 2843 Lid;CENCOSUD;A-0879;39,000;UN;EUR;2,203.50;0;EXW;AIR;AIR;BARCELONA;LIMA;-;-;2;15/10/2021;18/10/2021;ULOG;KLM;;-;27/10/2021;;30/10/2021;30/10/2021;30/10/2021;43;074-48796790;KL743;2/11/2021;2/11/2021;2/11/2021;44;SI;21-169-HPER;29/10/2021;TALMA;AVM;995;2/11/2021;9/11/2021;235-2021-10-169065-01-1-00;Verde;2/11/2021;2/11/2021;9/11/2021;NA;NA;NA;AVM;10/11/2021;001-0108373;AGERSA;10/11/2021;NA;PACKING CHAO;23/11/2021;24/11/2021;47;0014-002816;014-0001802;28/03/2022;2021-2;;-;;No cargada por medio de transporte AIRE (28/02) [21-169-HPER // 4700002139]
2021-2022;LIQUIDADA;21-170-HPER;4700002138;RENE;CARTA GRAFICA S.L. - QUALIBIO;E & E;PUNNET CELULOSA EC 2843 Base;CENCOSUD;A-0880;134,640;UN;EUR;8,751.60;0;EXW;SEA;FCL/LCL;BARCELONA;CALLAO;0.6;40HC;8;7/10/2021;15/10/2021;AIRSEALOG;CMA CGM;;TGHU5114235;8/11/2021;3/11/2021;6/11/2021;6/11/2021;20/11/2021;46;PBEM039704;SANTOS EXPRESS 0WCARS1MA;18/12/2021;23/12/2021;24/12/2021;51;SI;21-170-HPER;25/11/2021;IMUPESA;AVM;1129;13/12/2021;22/12/2021;118-2021-10-494451-01-7-00;Verde;23/12/2021;25/12/2021;23/12/2021;;;27/02/2022;AVM;30/12/2021;;AGERSA;30/12/2021;30/12/2021;PACKING CHAO;3/01/2022;4/01/2022;1;;;28/03/2022;2021-2;;-;;Cargada en CP -  [21-170-HPER // 4700002138 // TGHU5114235]
